Registrar,Enrolment Agency,State,District,Sub District,Pin Code,Gender,Age,Aadhaar generated,Enrolment Rejected,Residents providing email,Residents providing mobile number
ALLAHABAD BANK_NEW_661,Asha Security Guard Services,Uttar Pradesh,Gonda,Colonelganj,271502,F,6,1,0,0,1
ALLAHABAD BANK_NEW_661,Asha Security Guard Services,Uttar Pradesh,Jaunpur,Shahganj,222139,F,62,1,0,0,1
ALLAHABAD BANK_NEW_661,Asha Security Guard Services,Uttar Pradesh,Jaunpur,Shahganj,223101,F,11,2,0,0,2
ALLAHABAD BANK_NEW_661,Asha Security Guard Services,Uttar Pradesh,Jaunpur,Shahganj,223101,F,13,2,0,0,2
ALLAHABAD BANK_NEW_661,Asha Security Guard Services,Uttar Pradesh,Muzaffarnagar,Jansath,251314,F,5,1,0,0,1
ALLAHABAD BANK_NEW_661,Asha Security Guard Services,Uttar Pradesh,Muzaffarnagar,Jansath,251315,M,7,1,0,0,1
ALLAHABAD BANK_NEW_661,Asha Security Guard Services,Uttar Pradesh,Muzaffarnagar,Jansath,251316,M,48,1,0,0,1
ALLAHABAD BANK_NEW_661,DARWIN SOCIETY,Assam,Bongaigaon,Bongaigaon,783380,M,56,1,0,1,1
ALLAHABAD BANK_NEW_661,IPS e Services Pvt Ltd,Bihar,Muzaffarpur,Bochaha,843103,M,4,1,0,0,1
ALLAHABAD BANK_NEW_661,IPS e Services Pvt Ltd,Bihar,Muzaffarpur,Musahri,842002,F,2,1,0,0,1
ALLAHABAD BANK_NEW_661,IPS e Services Pvt Ltd,Maharashtra,Mumbai Suburban,Andheri,400055,F,29,1,0,0,1
ALLAHABAD BANK_NEW_661,IPS e Services Pvt Ltd,Maharashtra,Mumbai Suburban,Borivali,400101,M,4,1,0,0,1
ALLAHABAD BANK_NEW_661,IPS e Services Pvt Ltd,Maharashtra,Nagpur,Nagpur (rural),440034,M,1,0,1,0,1
ALLAHABAD BANK_NEW_661,IPS e Services Pvt Ltd,Maharashtra,Raigarh,Sudhagad,410205,F,2,1,0,0,1
ALLAHABAD BANK_NEW_661,IPS e Services Pvt Ltd,Maharashtra,Thane,Bhiwandi,421302,F,59,1,0,0,1
ALLAHABAD BANK_NEW_661,IPS e Services Pvt Ltd,Uttar Pradesh,Gorakhpur,Khajni,273212,F,6,1,0,0,1
ALLAHABAD BANK_NEW_661,IPS e Services Pvt Ltd,Uttar Pradesh,Gorakhpur,Sahjanwa,273209,F,12,1,0,0,1
ALLAHABAD BANK_NEW_661,IPS e Services Pvt Ltd,Uttar Pradesh,Jalaun,Kalpi,285202,F,7,1,0,0,1
ALLAHABAD BANK_NEW_661,IPS e Services Pvt Ltd,Uttar Pradesh,Jalaun,Kalpi,285204,F,6,1,0,0,1
ALLAHABAD BANK_NEW_661,IPS e Services Pvt Ltd,Uttar Pradesh,Jalaun,Madhogarh,285121,F,8,1,0,0,1
ALLAHABAD BANK_NEW_661,IPS e Services Pvt Ltd,Uttar Pradesh,Jalaun,Orai,285001,F,35,1,0,0,1
ALLAHABAD BANK_NEW_661,IPS e Services Pvt Ltd,Uttar Pradesh,Kanpur Nagar,Bilhaur,208025,F,33,1,0,1,1
ALLAHABAD BANK_NEW_661,IPS e Services Pvt Ltd,Uttar Pradesh,Kheri,Dhaurahara,262722,F,3,1,0,0,1
ALLAHABAD BANK_NEW_661,IPS e Services Pvt Ltd,Uttar Pradesh,Kheri,Lakhimpur,262728,M,42,0,1,0,1
ALLAHABAD BANK_NEW_661,IPS e Services Pvt Ltd,Uttar Pradesh,Kheri,Mohammdi,262804,F,4,1,0,0,1
ALLAHABAD BANK_NEW_661,IPS e Services Pvt Ltd,Uttar Pradesh,Kheri,Mohammdi,262804,F,8,1,0,0,1
ALLAHABAD BANK_NEW_661,IPS e Services Pvt Ltd,Uttar Pradesh,Kheri,Mohammdi,262804,F,26,1,0,0,1
ALLAHABAD BANK_NEW_661,IPS e Services Pvt Ltd,Uttar Pradesh,Kushinagar,Padrauna,274304,F,2,2,0,0,2
ALLAHABAD BANK_NEW_661,IPS e Services Pvt Ltd,Uttar Pradesh,Kushinagar,Padrauna,274304,F,3,2,0,0,2
ALLAHABAD BANK_NEW_661,IPS e Services Pvt Ltd,Uttar Pradesh,Kushinagar,Padrauna,274304,F,4,5,0,0,5
ALLAHABAD BANK_NEW_661,IPS e Services Pvt Ltd,Uttar Pradesh,Kushinagar,Padrauna,274304,F,7,1,0,0,0
ALLAHABAD BANK_NEW_661,IPS e Services Pvt Ltd,Uttar Pradesh,Kushinagar,Padrauna,274304,F,65,1,0,0,1
ALLAHABAD BANK_NEW_661,IPS e Services Pvt Ltd,Uttar Pradesh,Sant Kabir Nagar,Ghanghata,272165,F,20,0,1,0,1
ALLAHABAD BANK_NEW_661,IPS e Services Pvt Ltd,West Bengal,Howrah,Domjur,711403,M,18,1,0,0,1
ALLAHABAD BANK_NEW_661,IPS e Services Pvt Ltd,West Bengal,Malda,Gazole,732138,F,7,0,1,0,1
ALLAHABAD BANK_NEW_661,IPS e Services Pvt Ltd,West Bengal,Malda,Gazole,732138,F,9,1,0,0,1
ALLAHABAD BANK_NEW_661,IPS e Services Pvt Ltd,West Bengal,North 24 Parganas,North 24 Paraganas,743122,M,20,1,0,0,1
ALLAHABAD BANK_NEW_661,IPS e Services Pvt Ltd,West Bengal,North 24 Parganas,North 24 Paraganas,743122,M,51,1,0,0,1
ALLAHABAD BANK_NEW_661,IPS e Services Pvt Ltd,West Bengal,North 24 Parganas,North 24 Paraganas,743144,M,20,1,0,0,1
ALLAHABAD BANK_NEW_661,R R Traders,Bihar,Munger,Bariarpur,811211,F,6,1,0,0,1
ALLAHABAD BANK_NEW_661,R R Traders,Bihar,Munger,Bariarpur,811211,M,27,1,0,0,0
ALLAHABAD BANK_NEW_661,RS ENTERPRISES,Rajasthan,Kota,Ladpura,324005,F,11,1,0,0,1
ALLAHABAD BANK_NEW_661,RS ENTERPRISES,Rajasthan,Kota,Ladpura,324007,M,6,1,0,0,1
ALLAHABAD BANK_NEW_661,RS ENTERPRISES,Rajasthan,Kota,Ladpura,324009,F,22,1,0,0,1
Andhra Bank,United Telecoms Ltd,Andhra Pradesh,East Godavari,Kadiam,533125,M,67,1,0,0,1
Andhra Bank,United Telecoms Ltd,Andhra Pradesh,Guntur,Guntur,522002,M,4,1,0,0,1
Andhra Bank,United Telecoms Ltd,Andhra Pradesh,Guntur,Narasaraopet,522601,M,52,1,0,1,1
Andhra Bank,United Telecoms Ltd,Andhra Pradesh,Guntur,Piduguralla,522437,M,65,1,0,1,1
Andhra Bank,United Telecoms Ltd,Andhra Pradesh,Kurnool,Adoni,518301,M,1,1,0,0,1
Andhra Bank,United Telecoms Ltd,Andhra Pradesh,West Godavari,Akividu,534235,M,1,1,0,0,1
Andhra Bank,United Telecoms Ltd,Telangana,Hyderabad,Charminar,500053,F,1,1,0,0,1
Andhra Bank,United Telecoms Ltd,Telangana,Hyderabad,Secunderabad,500007,M,0,1,0,0,1
Andhra Bank,United Telecoms Ltd,Telangana,K.v. Rangareddy,Ghatkesar,500092,M,2,1,0,0,1
Andhra Bank,Virinchi Technologies Ltd,Andhra Pradesh,East Godavari,Rajamahendravaram (urban),533101,F,0,1,0,0,1
Andhra Bank,Virinchi Technologies Ltd,Andhra Pradesh,Prakasam,Markapur,523329,F,0,0,1,0,1
Andhra Bank,Virinchi Technologies Ltd,Andhra Pradesh,Srikakulam,Etcherla,532408,M,1,1,0,0,1
Andhra Bank,Virinchi Technologies Ltd,Andhra Pradesh,Srikakulam,Rajam,532127,F,1,1,0,0,1
Andhra Bank,Virinchi Technologies Ltd,Andhra Pradesh,Srikakulam,Srikakulam,532401,F,0,1,0,0,1
Andhra Bank,Virinchi Technologies Ltd,Andhra Pradesh,Visakhapatnam,Golugonda,531084,M,3,1,0,0,1
Andhra Bank,Virinchi Technologies Ltd,Andhra Pradesh,Visakhapatnam,Golugonda,531116,M,0,1,0,1,1
Andhra Bank,Virinchi Technologies Ltd,Andhra Pradesh,Visakhapatnam,Ravikamatham,531025,F,0,1,0,0,1
Andhra Bank,Virinchi Technologies Ltd,Andhra Pradesh,Visakhapatnam,Visakhapatnam (urban),530001,M,6,1,0,0,1
Andhra Bank,Virinchi Technologies Ltd,Andhra Pradesh,Visakhapatnam,Visakhapatnam (urban),530013,M,4,0,1,0,1
Andhra Bank,Virinchi Technologies Ltd,Andhra Pradesh,Vizianagaram,Cheepurupalle,535001,M,3,1,0,0,1
Andhra Bank,Virinchi Technologies Ltd,Tamil Nadu,Tiruvallur,Ambattur,600116,M,2,0,1,0,1
Andhra Bank,Virinchi Technologies Ltd,Telangana,Karimnagar,Karimnagar,505001,F,1,1,0,0,1
Andhra Bank,Virinchi Technologies Ltd,Telangana,Warangal,Gudur,506134,M,0,0,1,0,0
Andhra Bank,Virinchi Technologies Ltd,Telangana,Warangal,Kuravi,506101,M,2,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Bagalkot,Badami,587201,F,23,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Bagalkot,Mudhol,587113,M,46,0,1,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Ballari,Hadagali,583216,F,23,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Ballari,Hadagali,583219,F,3,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Ballari,Hadagali,583219,M,7,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Ballari,Sandur,583128,F,6,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Belagavi,Athani,591223,F,2,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Belagavi,Athani,591223,F,4,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Belagavi,Athani,591223,F,7,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Belagavi,Athani,591234,F,2,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Belagavi,Athani,591248,F,1,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Belagavi,Athani,591265,F,1,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Belagavi,Athani,591265,F,23,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Belagavi,Hukkeri,590001,F,30,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Belagavi,Hukkeri,590010,F,30,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Belagavi,Hukkeri,590014,F,2,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Belagavi,Hukkeri,590014,F,30,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Belagavi,Hukkeri,590016,F,29,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Belagavi,Hukkeri,591108,M,84,0,1,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Belagavi,Hukkeri,591109,F,1,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Belagavi,Hukkeri,591124,F,23,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Belagavi,Hukkeri,591143,F,2,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Belagavi,Hukkeri,591156,M,4,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Belagavi,Hukkeri,591221,F,0,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Belagavi,Hukkeri,591243,F,18,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Belagavi,Parasgad,591129,F,3,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Belagavi,Ramdurg,591114,F,12,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Bengaluru,Anekal,560105,F,11,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Bidar,Aurad,585417,F,0,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Bidar,Basavakalyan,585416,F,67,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Bidar,Basavakalyan,585419,F,4,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Bidar,Basavakalyan,585437,F,6,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Bidar,Bhalki,585411,F,5,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Bidar,Bhalki,585416,F,1,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Bidar,Bhalki,585416,F,44,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Chitradurga,Challakere,577522,M,0,2,0,0,2
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Chitradurga,Molakalmuru,577540,M,4,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Dakshina Kannada,Bantwal,574219,M,10,0,1,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Dakshina Kannada,Bantwal,574219,M,13,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Dakshina Kannada,Mangalore,574213,M,1,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Dakshina Kannada,Puttur,574202,F,1,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Dakshina Kannada,Puttur,574220,F,9,0,1,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Davangere,Jagalur,577553,F,63,0,1,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Gadag,Mundargi,582113,F,0,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Haveri,Hanagal,581104,M,0,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Haveri,Hanagal,581203,F,1,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Haveri,Haveri,581110,M,4,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Haveri,Savanur,581118,F,5,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Haveri,Savanur,581118,M,51,0,1,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Haveri,Savanur,581126,F,23,0,1,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Kalaburagi,Afzalpur,585103,F,25,0,1,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Kalaburagi,Afzalpur,585217,F,79,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Kalaburagi,Afzalpur,585265,F,55,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Kalaburagi,Afzalpur,585301,F,18,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Kalaburagi,Afzalpur,585301,M,23,0,1,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Kalaburagi,Afzalpur,585313,M,72,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Kalaburagi,Aland,585311,F,2,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Kalaburagi,Chincholi,585306,M,3,0,1,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Kalaburagi,Chitapur,585317,F,6,0,1,0,0
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Kolar,Bangarapet,563101,M,1,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Kolar,Malur,563130,F,0,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Koppal,Gangavathi,583229,M,25,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Koppal,Koppal,583228,M,7,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Koppal,Koppal,583230,M,1,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Mysuru,Heggadadevanakote,571121,M,4,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Mysuru,Hunsur,571610,M,5,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Mysuru,Mysore,570008,M,4,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Mysuru,Mysore,570009,M,20,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Mysuru,Mysore,570011,F,2,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Mysuru,Mysore,571311,M,2,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Raichur,Sindhnur,584124,M,6,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Raichur,Sindhnur,584128,M,10,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Shivamogga,Shikaripur,577427,F,0,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Shivamogga,Shikaripur,577450,F,5,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Tumakuru,Gubbi,572223,M,4,0,1,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Tumakuru,Kunigal,572126,F,2,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Tumakuru,Kunigal,572126,M,4,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Tumakuru,Kunigal,572130,M,5,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Udupi,Karkala,574110,M,6,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Udupi,Karkala,576117,M,6,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Uttara Kannada,Sirsi,581318,F,1,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Vijayapura,Basavana Bagevadi,586122,F,4,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Vijayapura,Basavana Bagevadi,586122,M,1,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Vijayapura,Basavana Bagevadi,586208,F,0,0,1,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Vijayapura,Bijapur,586104,M,0,0,1,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Vijayapura,Bijapur,586112,F,2,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Vijayapura,Bijapur,586112,F,3,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Vijayapura,Bijapur,586113,F,21,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Vijayapura,Bijapur,586113,F,27,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Vijayapura,Bijapur,586125,F,27,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Yadgir,Yadgir,585214,M,18,1,0,0,1
Atalji Janasnehi Directorate  Government of Karnataka,Atalji Janasnehi Directorate  GOK,Karnataka,Yadgir,Yadgir,585315,F,4,1,0,0,1
Axis Bank Ltd,Axis Bank Ltd,Bihar,Patna,Paliganj,801110,M,26,0,1,1,1
Axis Bank Ltd,Axis Bank Ltd,Kerala,Kozhikode,Kozhikode,673655,F,8,1,0,1,1
Axis Bank Ltd,Axis Bank Ltd,Maharashtra,Palghar,Vasai,401203,F,0,1,0,1,1
Axis Bank Ltd,Axis Bank Ltd,Maharashtra,Thane,Thane,400607,M,3,0,1,1,1
BANK OF MAHARASHTRA_NEW_662,Shiva Trust Aurangabad,Maharashtra,Latur,Ahmadpur,413523,F,5,1,0,0,1
BANK OF MAHARASHTRA_NEW_662,Shiva Trust Aurangabad,Maharashtra,Nanded,Kinwat,431805,F,30,1,0,0,1
BARODA UTTAR PRADESH GRAMIN BANK,Baroda UP Gramin Bank,Uttar Pradesh,Kaushambi,Chail,212202,F,21,1,0,0,0
BARODA UTTAR PRADESH GRAMIN BANK,Baroda UP Gramin Bank,Uttar Pradesh,Pratapgarh,Patti,230142,F,7,1,0,0,1
Bandhan Bank Ltd,Bandhan Bank Ltd,Assam,Goalpara,Balijana,783101,M,28,1,0,1,1
Bandhan Bank Ltd,Bandhan Bank Ltd,Maharashtra,Raigarh,Panvel,410206,F,4,1,0,1,1
Bandhan Bank Ltd,Bandhan Bank Ltd,West Bengal,Barddhaman,Barddhaman,713216,F,50,1,0,1,0
Bandhan Bank Ltd,Bandhan Bank Ltd,West Bengal,Kolkata,Circus Avenue,700013,M,32,1,0,1,1
Bandhan Bank Ltd,Bandhan Bank Ltd,West Bengal,Kolkata,Circus Avenue,700047,F,6,1,0,0,1
Bank Of India,DATASOFT COMPUTER SERVICES(P),Madhya Pradesh,Damoh,Batiyagarh,470673,F,0,1,0,0,1
Bank Of India,DATASOFT COMPUTER SERVICES(P),Madhya Pradesh,Damoh,Batiyagarh,470673,F,1,1,0,0,1
Bank Of India,DATASOFT COMPUTER SERVICES(P),Madhya Pradesh,Damoh,Damoh,470661,F,30,1,0,0,1
Bank Of India,DATASOFT COMPUTER SERVICES(P),Uttar Pradesh,Aligarh,Koil,202001,F,7,1,0,0,1
Bank Of India,DATASOFT COMPUTER SERVICES(P),Uttar Pradesh,Aligarh,Koil,202001,M,1,1,0,0,1
Bank Of India,DATASOFT COMPUTER SERVICES(P),Uttar Pradesh,Aligarh,Koil,202002,F,2,1,0,0,1
Bank Of India,DATASOFT COMPUTER SERVICES(P),Uttar Pradesh,Allahabad,Allahabad,211001,F,67,1,0,0,1
Bank Of India,DATASOFT COMPUTER SERVICES(P),Uttar Pradesh,Bijnor,Chandpur,246727,F,7,1,0,0,1
Bank Of India,DATASOFT COMPUTER SERVICES(P),Uttar Pradesh,Bijnor,Chandpur,246727,F,8,1,0,0,1
Bank Of India,DATASOFT COMPUTER SERVICES(P),Uttar Pradesh,Bijnor,Chandpur,246734,F,3,1,0,0,1
Bank Of India,DATASOFT COMPUTER SERVICES(P),Uttar Pradesh,Bijnor,Chandpur,246734,F,45,1,0,0,1
Bank Of India,DATASOFT COMPUTER SERVICES(P),Uttar Pradesh,Chitrakoot,Karwi,210205,F,7,1,0,0,1
Bank Of India,DATASOFT COMPUTER SERVICES(P),Uttar Pradesh,Chitrakoot,Karwi,210206,F,6,1,0,0,1
Bank Of India,DATASOFT COMPUTER SERVICES(P),Uttar Pradesh,Chitrakoot,Karwi,210206,F,8,1,0,0,1
Bank Of India,DATASOFT COMPUTER SERVICES(P),Uttar Pradesh,Chitrakoot,Karwi,210206,F,13,1,0,0,1
Bank Of India,DATASOFT COMPUTER SERVICES(P),Uttar Pradesh,Chitrakoot,Karwi,210206,F,21,1,0,0,1
Bank Of India,DATASOFT COMPUTER SERVICES(P),Uttar Pradesh,Hathras,Sikandra Rao,204212,F,7,1,0,0,1
Bank Of India,DATASOFT COMPUTER SERVICES(P),Uttar Pradesh,Kaushambi,Manjhanpur,212214,F,10,1,0,0,1
Bank Of India,Frontech Systems Pvt Ltd,Andhra Pradesh,Guntur,Kakumanu,522315,M,42,1,0,0,1
Bank Of India,Frontech Systems Pvt Ltd,Andhra Pradesh,Visakhapatnam,Bheemunipatnam,531162,F,0,1,0,0,1
Bank Of India,Frontech Systems Pvt Ltd,Andhra Pradesh,Vizianagaram,Bobbili,535558,M,2,1,0,0,1
Bank Of India,Frontech Systems Pvt Ltd,Andhra Pradesh,Vizianagaram,Komarada,535521,F,0,1,0,0,1
Bank Of India,Frontech Systems Pvt Ltd,Andhra Pradesh,Vizianagaram,Komarada,535521,F,1,2,0,0,2
Bank Of India,Frontech Systems Pvt Ltd,Andhra Pradesh,Vizianagaram,Komarada,535521,F,2,1,0,0,1
Bank Of India,Frontech Systems Pvt Ltd,Andhra Pradesh,Vizianagaram,Komarada,535521,F,3,1,0,0,1
Bank Of India,Frontech Systems Pvt Ltd,Andhra Pradesh,Vizianagaram,Komarada,535521,F,25,1,0,0,1
